x,y,z,w
-45.50328225,34.64652227,3.465,3.5
-45.94014995,34.58891509,3.47,3.5
-46.3714313,34.53642549,3.475,3.5
-46.80271266,34.48393587,3.48,3.5
-47.23399402,34.43144626,3.485,3.5
-47.66527537,34.37895665,3.49,3.5
-48.09841885,34.32476118,3.495,3.5
-48.52970019,34.27227158,3.5,3.5
-48.94288127,34.22494333,3.505,3.5
-49.33279678,34.16466827,3.51,3.5
-49.74287433,34.12018311,3.515,3.5
-50.17415569,34.06769349,3.52,3.5
-50.60543705,34.01520387,3.525,3.5
-51.03858052,33.96100841,3.53,3.5
-51.46986187,33.90851879,3.535,3.5
-51.90672957,33.85091163,3.54,3.5
-52.33056247,33.80524544,3.545,3.5
-52.72650416,33.76609656,3.55,3.5
-53.16519347,33.72585401,3.555,3.5
-53.59334959,33.74474743,3.56,3.5
-53.99357401,33.78922863,3.565,3.5
-54.37207374,33.85361148,3.57,3.5
-54.72264176,33.94358211,3.575,3.5
-55.0607957,34.0449251,3.58,3.5
-55.37722494,34.16616971,3.585,3.5
-55.67813659,34.30162977,3.59,3.5
-55.96973765,34.44561909,3.595,3.5
-56.24582108,34.60382385,3.6,3.5
-56.51259395,34.77055787,3.605,3.5
-56.7638492,34.95150735,3.61,3.5
-57.00269035,35.14382918,3.615,3.5
-57.22601388,35.35036645,3.62,3.5
-57.44623389,35.5597468,3.625,3.5
-57.65093627,35.7833426,3.63,3.5
-57.84322456,36.01831076,3.635,3.5
-58.03240931,36.256122,3.64,3.5
-58.20297293,36.51099179,3.645,3.5
-58.36112245,36.77723391,3.65,3.5
-58.50996139,37.05200532,3.655,3.5
-58.64638624,37.33814907,3.66,3.5
-58.77039699,37.63566517,3.665,3.5
-58.87889012,37.94739672,3.67,3.5
-58.97186564,38.27334371,3.675,3.5
-59.04932353,38.61350615,3.68,3.5
-59.10816027,38.97072712,3.685,3.5
-59.14837587,39.34500662,3.69,3.5
-59.15755621,39.747717,3.695,3.5
-59.13880485,40.1760152,3.7,3.5
-59.12005349,40.60431338,3.705,3.5
-59.00406663,40.86229006,3.71,3.5
-58.97041877,41.20961175,3.715,3.5
-58.88638695,41.56719792,3.72,3.5
-58.77836199,41.87661232,3.725,3.5
-58.65725943,42.1931126,3.73,3.5
-58.51164989,42.49780331,3.735,3.5
-58.34213236,42.85865578,3.74,3.5
-58.14534721,43.10744754,3.745,3.5
-58.00874874,43.36962333,3.75,3.5
-57.82735969,43.66141103,3.755,3.5
-57.63179425,43.9776055,3.76,3.5
-57.43312529,44.29664307,3.765,3.5
-57.23445633,44.61568063,3.77,3.5
-57.0388909,44.93187509,3.775,3.5
-56.82684362,45.27458833,3.78,3.5
-56.62799731,45.59378835,3.785,3.5
-56.44288403,45.88898776,3.79,3.5
-56.24731859,46.20518223,3.795,3.5
-56.04864963,46.5242198,3.8,3.5
-55.84998068,46.84325735,3.805,3.5
-55.65441524,47.15945182,3.81,3.5
-55.44236796,47.50216505,3.815,3.5
-55.24352165,47.82136507,3.82,3.5
-55.05840837,48.11656449,3.825,3.5
-54.86284293,48.43275897,3.83,3.5
-54.66417398,48.75179652,3.835,3.5
-54.46550502,49.07083408,3.84,3.5
-54.26993958,49.38702854,3.845,3.5
-54.0578923,49.72974178,3.85,3.5
-53.85904599,50.0489418,3.855,3.5
-53.67393271,50.34414123,3.86,3.5
-53.47836728,50.66033569,3.865,3.5
-53.27969832,50.97937325,3.87,3.5
-53.08102936,51.2984108,3.875,3.5
-52.88546393,51.61460527,3.88,3.5
-52.67341664,51.95731852,3.885,3.5
-52.47457033,52.27651854,3.89,3.5
-52.28945706,52.57171795,3.895,3.5
-52.09389162,52.88791242,3.9,3.5
-51.89522266,53.20694997,3.905,3.5
-51.69655371,53.52598753,3.91,3.5
-51.48140289,53.87154385,3.915,3.5
-51.26393545,54.20780241,3.92,3.5
-51.02814573,54.50374565,3.925,3.5
-50.76947892,54.86632626,3.93,3.5
-50.48796757,55.19273434,3.935,3.5
-50.21081201,55.48089212,3.94,3.5
-49.97834718,55.72810944,3.945,3.5
-49.71628821,56.02527751,3.95,3.5
-49.4162881,56.27726276,3.955,3.5
-49.19283434,56.48196515,3.96,3.5
-48.9693806,56.68666753,3.965,3.5
-48.74592686,56.89136992,3.97,3.5
-48.52247311,57.0960723,3.975,3.5
-48.29901936,57.30077468,3.98,3.5
-48.07556561,57.50547706,3.985,3.5
-47.80814165,57.76187986,3.99,3.5
-47.61622232,57.99479412,3.995,3.5
-47.39493019,58.23177632,4,3.5
-47.13411262,58.52780715,4.005,3.5
-46.88580897,58.82379418,4.01,3.5
-46.70711976,59.08113257,4.015,3.5
-46.50038599,59.39385417,4.02,3.5
-46.28435466,59.67398108,4.025,3.5
-46.11324846,60.0127963,4.03,3.5
-45.89869293,60.34475586,4.035,3.5
-45.73726627,60.62967634,4.04,3.5
-45.58417354,60.95753658,4.045,3.5
-45.41384866,61.3484944,4.05,3.5
-45.26171086,61.69342556,4.055,3.5
-45.12509068,62.02414129,4.06,3.5
-45.00397883,62.37001584,4.065,3.5
-44.89307046,62.68696596,4.07,3.5
-44.83118911,63.02140544,4.075,3.5
-44.80465258,63.36506755,4.08,3.5
-44.82513398,63.7721081,4.085,3.5
-44.85603901,64.15491686,4.09,3.5
-44.91487575,64.51213784,4.095,3.5
-44.99854068,64.84661409,4.1,3.5
-45.10393029,65.16118874,4.105,3.5
-45.22794105,65.45870483,4.11,3.5
-45.36746941,65.7420055,4.115,3.5
-45.53182598,66.00256146,4.12,3.5
-45.71170018,66.24890197,4.125,3.5
-45.89778141,66.48955631,4.13,3.5
-46.11179436,66.70462284,4.135,3.5
-46.33511789,66.91116011,4.14,3.5
-46.57395905,67.10348193,4.145,3.5
-46.83142135,67.27874522,4.15,3.5
-47.10440126,67.43979308,4.155,3.5
-47.39910584,67.58093932,4.16,3.5
-47.71243158,67.70502701,4.165,3.5
-48.0505855,67.80637,4.17,3.5
-48.41356762,67.88496828,4.175,3.5
-48.77344622,67.96640965,4.18,3.5
-49.14263538,68.03932175,4.185,3.5
-49.51182456,68.11223385,4.19,3.5
-49.87170315,68.19367523,4.195,3.5
-50.24089231,68.26658733,4.2,3.5
-50.60697796,68.34234252,4.205,3.5
-50.96996008,68.4209408,4.21,3.5
-51.33914924,68.49385291,4.215,3.5
-51.70523489,68.5696081,4.22,3.5
-52.06821701,68.64820638,4.225,3.5
-52.43740618,68.72111848,4.23,3.5
-52.80349182,68.79687367,4.235,3.5
-53.16647395,68.87547196,4.24,3.5
-53.53566311,68.94838406,4.245,3.5
-53.90174875,69.02413925,4.25,3.5
-54.26473086,69.10273753,4.255,3.5
-54.63392004,69.17564963,4.26,3.5
-55.00000569,69.25140483,4.265,3.5
-55.3629878,69.33000311,4.27,3.5
-55.73217698,69.40291521,4.275,3.5
-56.09826262,69.4786704,4.28,3.5
-56.46124473,69.55726869,4.285,3.5
-56.83043391,69.63018079,4.29,3.5
-57.19651955,69.70593598,4.295,3.5
-57.55950166,69.78453426,4.3,3.5
-57.92869084,69.85744636,4.305,3.5
-58.29477647,69.93320156,4.31,3.5
-58.6577586,70.01179984,4.315,3.5
-59.02694776,70.08471194,4.32,3.5
-59.3930334,70.16046713,4.325,3.5
-59.75601553,70.23906541,4.33,3.5
-60.12520469,70.31197752,4.335,3.5
-60.49129034,70.38773271,4.34,3.5
-60.85427246,70.46633099,4.345,3.5
-61.22346162,70.53924309,4.35,3.5
-61.58954727,70.61499829,4.355,3.5
-61.95252939,70.69359657,4.36,3.5
-62.31861504,70.76935176,4.365,3.5
-62.6878042,70.84226386,4.37,3.5
-63.05078633,70.92086214,4.375,3.5
-63.41687197,70.99661734,4.38,3.5
-63.78606113,71.06952944,4.385,3.5
-64.14904326,71.14812772,4.39,3.5
-64.5151289,71.22388291,4.395,3.5
-64.88431807,71.29679502,4.4,3.5
-65.24730019,71.3753933,4.405,3.5
-65.61338584,71.45114849,4.41,3.5
-65.982575,71.52406059,4.415,3.5
-66.34555711,71.60265887,4.42,3.5
-66.71164275,71.67841407,4.425,3.5
-67.08083193,71.75132617,4.43,3.5
-67.44381404,71.82992445,4.435,3.5
-67.80679617,71.90852273,4.44,3.5
-68.17908886,71.97859175,4.445,3.5
-68.54207098,72.05719003,4.45,3.5
-68.9050531,72.13578831,4.455,3.5
-69.2773458,72.20585732,4.46,3.5
-69.64032791,72.2844556,4.465,3.5
-70.00331003,72.36305389,4.47,3.5
-70.37560272,72.4331229,4.475,3.5
-70.73858484,72.51172118,4.48,3.5
-71.10156697,72.59031946,4.485,3.5
-71.47385965,72.66038847,4.49,3.5
-71.83684177,72.73898676,4.495,3.5
-72.1998239,72.81758504,4.5,3.5
-72.57211658,72.88765405,4.505,3.5
-72.93509871,72.96625233,4.51,3.5
-73.29808083,73.04485061,4.515,3.5
-73.67037351,73.11491963,4.52,3.5
-74.03335564,73.19351791,4.525,3.5
-74.39633775,73.27211618,4.53,3.5
-74.76863045,73.3421852,4.535,3.5
-75.13161257,73.42078349,4.54,3.5
-75.49459468,73.49938175,4.545,3.5
-75.86688738,73.56945078,4.55,3.5
-76.2298695,73.64804906,4.555,3.5
-76.59285161,73.72664733,4.56,3.5
-76.96514431,73.79671636,4.565,3.5
-77.32812644,73.87531462,4.57,3.5
-77.69110855,73.95391291,4.575,3.5
-78.06340124,74.02398193,4.58,3.5
-78.42638336,74.1025802,4.585,3.5
-78.78936548,74.18117848,4.59,3.5
-79.15855464,74.25409059,4.595,3.5
-79.52464029,74.32984578,4.6,3.5
-79.88762241,74.40844406,4.605,3.5
-80.25681158,74.48135616,4.61,3.5
-80.62289722,74.55711135,4.615,3.5
-80.98587935,74.63570964,4.62,3.5
-81.35506851,74.70862174,4.625,3.5
-81.72115415,74.78437693,4.63,3.5
-82.08413628,74.86297521,4.635,3.5
-82.45332544,74.93588732,4.64,3.5
-82.81941109,75.01164251,4.645,3.5
-83.18239321,75.09024079,4.65,3.5
-83.55158237,75.16315289,4.655,3.5
-83.91766802,75.23890808,4.66,3.5
-84.28065014,75.31750637,4.665,3.5
-84.64673579,75.39326156,4.67,3.5
-85.01592495,75.46617366,4.675,3.5
-85.37890708,75.54477194,4.68,3.5
-85.74499271,75.62052713,4.685,3.5
-86.11418188,75.69343924,4.69,3.5
-86.47716399,75.77203752,4.695,3.5
-86.84324964,75.84779271,4.7,3.5
-87.21243882,75.92070481,4.705,3.5
-87.57542093,75.9993031,4.71,3.5
-87.94150657,76.07505829,4.715,3.5
-88.31069575,76.14797039,4.72,3.5
-88.67367786,76.22656867,4.725,3.5
-89.0397635,76.30232386,4.73,3.5
-89.40895267,76.37523597,4.735,3.5
-89.77193479,76.45383425,4.74,3.5
-90.13802044,76.52958944,4.745,3.5
-90.5072096,76.60250154,4.75,3.5
-90.87019173,76.68109982,4.755,3.5
-91.23627737,76.75685502,4.76,3.5
-91.60546653,76.82976712,4.765,3.5
-91.96844866,76.9083654,4.77,3.5
-92.3345343,76.98412059,4.775,3.5
-92.70372347,77.0570327,4.78,3.5
-93.06670559,77.13563098,4.785,3.5
-93.43279124,77.21138617,4.79,3.5
-93.8019804,77.28429827,4.795,3.5
-94.16496252,77.36289655,4.8,3.5
-94.53104817,77.43865175,4.805,3.5
-94.90023733,77.51156385,4.81,3.5
-95.26321946,77.59016213,4.815,3.5
-95.6293051,77.66591732,4.82,3.5
-95.99539074,77.74167252,4.825,3.5
-96.36147639,77.81742771,4.83,3.5
-96.72756203,77.8931829,4.835,3.5
-97.09364768,77.96893809,4.84,3.5
-97.45973331,78.04469328,4.845,3.5
-97.82581895,78.12044848,4.85,3.5
-98.1919046,78.19620367,4.855,3.5
-98.55799024,78.27195886,4.86,3.5
-98.92407588,78.34771405,4.865,3.5
-99.29016153,78.42346924,4.87,3.5
-99.65624717,78.49922444,4.875,3.5
-100.0223328,78.57497963,4.88,3.5
-100.3884185,78.65073482,4.885,3.5
-100.7545041,78.72649001,4.89,3.5
-101.1205897,78.80224521,4.895,3.5
-101.4835719,78.88084349,4.9,3.5
-101.852761,78.95375559,4.905,3.5
-102.2188467,79.02951078,4.91,3.5
-102.5818288,79.10810906,4.915,3.5
-102.951018,79.18102117,4.92,3.5
-103.3171036,79.25677636,4.925,3.5
-103.6800857,79.33537464,4.93,3.5
-104.0492749,79.40828674,4.935,3.5
-104.4153605,79.48404194,4.94,3.5
-104.7783427,79.56264022,4.945,3.5
-105.1475318,79.63555232,4.95,3.5
-105.5136175,79.71130751,4.955,3.5
-105.8765996,79.78990579,4.96,3.5
-106.2457888,79.8628179,4.965,3.5
-106.6118744,79.93857309,4.97,3.5
-106.9748565,80.01717137,4.975,3.5
-107.3409422,80.09292656,4.98,3.5
-107.6790961,80.19426954,4.985,3.5
-107.9986289,80.31267108,4.99,3.5
-108.296437,80.45097421,4.995,3.5
-108.5694169,80.61202207,5,3.5
-108.8237757,80.79012845,5.005,3.5
-109.0657203,80.97960719,5.01,3.5
-109.2890439,81.18614445,5.015,3.5
-109.4968498,81.40689716,5.02,3.5
-109.6798275,81.65039459,5.025,3.5
-109.8814264,81.87683348,5.03,3.5
-110.0861287,82.10042929,5.035,3.5
-110.3187628,82.29843728,5.04,3.5
-110.5451899,82.50213147,5.045,3.5
-110.7933416,82.68592403,5.05,3.5
-111.0445969,82.8668735,5.055,3.5
-111.3175768,83.02792135,5.06,3.5
-111.5936602,83.18612612,5.065,3.5
-111.8914683,83.32442927,5.07,3.5
-112.2016905,83.45136005,5.075,3.5
-112.5243268,83.56691848,5.08,3.5
-112.8717913,83.65973221,5.085,3.5
-113.237877,83.7354874,5.09,3.5
-113.6194802,83.79702715,5.095,3.5
-114.0321187,83.83013601,5.1,3.5
-114.4432019,83.87608974,5.105,3.5
-114.8093165,83.86045834,5.11,3.5
-115.1839766,83.80273848,5.115,3.5
-115.5601921,83.73217375,5.12,3.5
-115.932539,83.63089291,5.125,3.5
-116.3266122,83.50481473,5.13,3.5
-116.6674232,83.38021772,5.135,3.5
-116.986943,83.21313091,5.14,3.5
-117.3541795,83.01375157,5.145,3.5
-117.5430511,82.84072931,5.15,3.5
-117.8609417,82.70178166,5.155,3.5
-118.1575055,82.41487766,5.16,3.5
-118.363879,82.26008223,5.165,3.5
-118.6217754,82.04438354,5.17,3.5
-118.8475296,81.75991762,5.175,3.5
-119.1913191,81.48304434,5.18,3.5
-119.6304913,81.14258413,5.185,3.5
-120.0332991,80.90205346,5.19,3.5
-120.3852065,80.72813688,5.195,3.5
-120.7065884,80.55934424,5.2,3.5
-121.0608478,80.46973882,5.205,3.5
-121.4074876,80.36753646,5.21,3.5
-121.7830729,80.30407473,5.215,3.5
-122.1840135,80.2641531,5.22,3.5
-122.5936229,80.22064062,5.225,3.5
-123.0556915,80.22315028,5.23,3.5
-123.4466053,80.27616075,5.235,3.5
-123.8220015,80.34338669,5.24,3.5
-124.1663625,80.4390435,5.245,3.5
-124.4952058,80.54891576,5.25,3.5
-124.8054281,80.67584655,5.255,3.5
-125.0970291,80.81983586,5.26,3.5
-125.3762161,80.97519754,5.265,3.5
-125.642989,81.14193156,5.27,3.5
-125.9097618,81.30866559,5.275,3.5
-126.1765347,81.47539963,5.28,3.5
-126.440204,81.64497674,5.285,3.5
-126.7100804,81.80886768,5.29,3.5
-126.9737498,81.97844481,5.295,3.5
-127.2405226,82.14517883,5.3,3.5
-127.5072955,82.31191286,5.305,3.5
-127.7740684,82.47864688,5.31,3.5
-128.0408412,82.64538092,5.315,3.5
-128.3045106,82.81495803,5.32,3.5
-128.574387,82.97884897,5.325,3.5
-128.8349528,83.15126917,5.33,3.5
-129.1048292,83.31516012,5.335,3.5
-129.3716021,83.48189415,5.34,3.5
-129.6352714,83.65147126,5.345,3.5
-129.9051478,83.81536221,5.35,3.5
-130.1688171,83.98493933,5.355,3.5
-130.43559,84.15167335,5.36,3.5
-130.6992593,84.32125047,5.365,3.5
-130.9691357,84.48514141,5.37,3.5
-131.2359086,84.65187544,5.375,3.5
-131.499578,84.82145255,5.38,3.5
-131.7663508,84.98818658,5.385,3.5
-132.0331237,85.15492062,5.39,3.5
-132.2998966,85.32165464,5.395,3.5
-132.5635659,85.49123176,5.4,3.5
-132.8334423,85.65512271,5.405,3.5
-133.0971116,85.82469982,5.41,3.5
-133.3638845,85.99143385,5.415,3.5
-133.6275538,86.16101096,5.42,3.5
-133.8974302,86.32490191,5.425,3.5
-134.1610996,86.49447902,5.43,3.5
-134.4278724,86.66121305,5.435,3.5
-134.6977488,86.825104,5.44,3.5
-134.9583147,86.9975242,5.445,3.5
-135.2281911,87.16141514,5.45,3.5
-135.4949639,87.32814916,5.455,3.5
-135.7586333,87.49772629,5.46,3.5
-136.0285097,87.66161723,5.465,3.5
-136.292179,87.83119434,5.47,3.5
-136.5589519,87.99792836,5.475,3.5
-136.8226212,88.16750549,5.48,3.5
-137.0924976,88.33139643,5.485,3.5
-137.3561669,88.50097354,5.49,3.5
-137.6229398,88.66770757,5.495,3.5
-137.8897127,88.83444161,5.5,3.5
-138.1564855,89.00117563,5.505,3.5
-138.4201549,89.17075275,5.51,3.5
-138.6869278,89.33748678,5.515,3.5
-138.9537006,89.50422081,5.52,3.5
-139.2204735,89.67095483,5.525,3.5
-139.4872464,89.83768886,5.53,3.5
-139.7509157,90.00726599,5.535,3.5
-140.0207921,90.17115692,5.54,3.5
-140.2844614,90.34073404,5.545,3.5
-140.5512343,90.50746806,5.55,3.5
-140.8211107,90.67135901,5.555,3.5
-141.0816765,90.84377922,5.56,3.5
-141.3515529,91.00767015,5.565,3.5
-141.6152223,91.17724728,5.57,3.5
-141.8819951,91.3439813,5.575,3.5
-142.148768,91.51071533,5.58,3.5
-142.4155409,91.67744935,5.585,3.5
-142.6823137,91.84418339,5.59,3.5
-142.9459831,92.01376051,5.595,3.5
-143.2158595,92.17765144,5.6,3.5
-143.4795288,92.34722856,5.605,3.5
-143.7463017,92.5139626,5.61,3.5
-144.0130745,92.68069662,5.615,3.5
-144.2798475,92.84743065,5.62,3.5
-144.5435167,93.01700777,5.625,3.5
-144.8102897,93.1837418,5.63,3.5
-145.0770625,93.35047582,5.635,3.5
-145.3438354,93.51720985,5.64,3.5
-145.6106082,93.68394389,5.645,3.5
-145.8742776,93.853521,5.65,3.5
-146.144154,94.01741194,5.655,3.5
-146.4047198,94.18983214,5.66,3.5
-146.6745962,94.35372309,5.665,3.5
-146.9413691,94.52045712,5.67,3.5
-147.2050384,94.69003423,5.675,3.5
-147.4749147,94.85392518,5.68,3.5
-147.7385841,95.02350229,5.685,3.5
-148.005357,95.19023632,5.69,3.5
-148.2721298,95.35697034,5.695,3.5
-148.5389026,95.52370438,5.7,3.5
-148.8056756,95.69043841,5.705,3.5
-149.069345,95.86001552,5.71,3.5
-149.3361178,96.02674956,5.715,3.5
-149.6028907,96.19348358,5.72,3.5
-149.8696635,96.36021761,5.725,3.5
-150.1333329,96.52979472,5.73,3.5
-150.4032093,96.69368567,5.735,3.5
-150.6668787,96.86326279,5.74,3.5
-150.9336515,97.02999681,5.745,3.5
-151.1973209,97.19957393,5.75,3.5
-151.4671972,97.36346488,5.755,3.5
-151.73397,97.5301989,5.76,3.5
-151.9976394,97.69977602,5.765,3.5
-152.2675158,97.86366697,5.77,3.5
-152.5280816,98.03608717,5.775,3.5
-152.797958,98.1999781,5.78,3.5
-153.0647309,98.36671213,5.785,3.5
-153.3284002,98.53628926,5.79,3.5
-153.5982767,98.70018019,5.795,3.5
-153.8619459,98.86975731,5.8,3.5
-154.1287189,99.03649133,5.805,3.5
-154.3923881,99.20606846,5.81,3.5
-154.6622646,99.3699594,5.815,3.5
-154.9259339,99.53953651,5.82,3.5
-155.1927068,99.70627055,5.825,3.5
-155.4594796,99.87300457,5.83,3.5
-155.7262526,100.0397386,5.835,3.5
-155.9930254,100.2064726,5.84,3.5
-156.2566948,100.3760498,5.845,3.5
-156.5265711,100.5399407,5.85,3.5
-156.7902405,100.7095178,5.855,3.5
-157.0570133,100.8762518,5.86,3.5
-157.3206827,101.045829,5.865,3.5
-157.590559,101.2097199,5.87,3.5
-157.8542284,101.379297,5.875,3.5
-158.1210012,101.546031,5.88,3.5
-158.3908777,101.709922,5.885,3.5
-158.6514434,101.8823422,5.89,3.5
-158.9213199,102.0462331,5.895,3.5
-159.1849892,102.2158102,5.9,3.5
-159.4517621,102.3825443,5.905,3.5
-159.7185349,102.5492783,5.91,3.5
-159.9853079,102.7160123,5.915,3.5
-160.2520807,102.8827464,5.92,3.5
-160.5157501,103.0523235,5.925,3.5
-160.7856264,103.2162144,5.93,3.5
-161.0492958,103.3857915,5.935,3.5
-161.3160686,103.5525256,5.94,3.5
-161.5828416,103.7192596,5.945,3.5
-161.8496144,103.8859936,5.95,3.5
-162.1132838,104.0555707,5.955,3.5
-162.3800566,104.2223048,5.96,3.5
-162.6468295,104.3890388,5.965,3.5
-162.9136023,104.5557728,5.97,3.5
-163.1803753,104.7225069,5.975,3.5
-163.4440445,104.892084,5.98,3.5
-163.713921,105.0559749,5.985,3.5
-163.9775903,105.225552,5.99,3.5
-164.2443632,105.3922861,5.995,3.5
-164.5142396,105.556177,6,3.5
-164.7748054,105.7285972,6.005,3.5
-165.0446818,105.8924881,6.01,3.5
-165.3083512,106.0620653,6.015,3.5
-165.575124,106.2287993,6.02,3.5
-165.8418969,106.3955333,6.025,3.5
-166.1086697,106.5622673,6.03,3.5
-166.3754425,106.7290014,6.035,3.5
-166.6391119,106.8985785,6.04,3.5
-166.9058848,107.0653125,6.045,3.5
-167.1726576,107.2320466,6.05,3.5
-167.4394304,107.3987806,6.055,3.5
-167.7030998,107.5683577,6.06,3.5
-167.9729762,107.7322486,6.065,3.5
-168.2366456,107.9018258,6.07,3.5
-168.5034184,108.0685598,6.075,3.5
-168.7701913,108.2352938,6.08,3.5
-169.0369641,108.4020278,6.085,3.5
-169.3037371,108.5687619,6.09,3.5
-169.5674065,108.738339,6.095,3.5
-169.8372828,108.9022299,6.1,3.5
-170.0978487,109.0746501,6.105,3.5
-170.367725,109.2385411,6.11,3.5
-170.6344978,109.4052751,6.115,3.5
-170.8981672,109.5748522,6.12,3.5
-171.1680436,109.7387432,6.125,3.5
-171.431713,109.9083203,6.13,3.5
-171.6984858,110.0750543,6.135,3.5
-171.9652587,110.2417883,6.14,3.5
-172.2320315,110.4085224,6.145,3.5
-172.4988045,110.5752564,6.15,3.5
-172.7624737,110.7448335,6.155,3.5
-173.0292467,110.9115675,6.16,3.5
-173.2960195,111.0783016,6.165,3.5
-173.5627924,111.2450356,6.17,3.5
-173.8264617,111.4146127,6.175,3.5
-174.0963382,111.5785037,6.18,3.5
-174.3600074,111.7480808,6.185,3.5
-174.6267804,111.9148148,6.19,3.5
-174.8904496,112.0843919,6.195,3.5
-175.1603261,112.2482829,6.2,3.5
-175.4239954,112.41786,6.205,3.5
-175.6907683,112.584594,6.21,3.5
-175.9606446,112.7484849,6.215,3.5
-176.2212105,112.9209051,6.22,3.5
-176.4910868,113.0847961,6.225,3.5
-176.7578598,113.2515301,6.23,3.5
-177.021529,113.4211072,6.235,3.5
-177.2914055,113.5849982,6.24,3.5
-177.5550748,113.7545753,6.245,3.5
-177.8218477,113.9213093,6.25,3.5
-178.085517,114.0908864,6.255,3.5
-178.3553935,114.2547774,6.26,3.5
-178.6190627,114.4243545,6.265,3.5
-178.8858357,114.5910885,6.27,3.5
-179.1526085,114.7578226,6.275,3.5
-179.4193814,114.9245566,6.28,3.5
-179.6830507,115.0941337,6.285,3.5
-179.9498236,115.2608677,6.29,3.5
-180.2165964,115.4276018,6.295,3.5
-180.4833694,115.5943358,6.3,3.5
-180.7501422,115.7610698,6.305,3.5
-181.0138116,115.9306469,6.31,3.5
-181.2836879,116.0945379,6.315,3.5
-181.5473573,116.264115,6.32,3.5
-181.8141301,116.430849,6.325,3.5
-182.0840065,116.59474,6.33,3.5
-182.3445723,116.7671602,6.335,3.5
-182.6144487,116.9310511,6.34,3.5
-182.8781181,117.1006282,6.345,3.5
-183.1542015,117.258833,6.35,3.5
-183.4333885,117.4141947,6.355,3.5
-183.715679,117.5667133,6.36,3.5
-184.0103835,117.7078595,6.365,3.5
-184.3143987,117.8404764,6.37,3.5
-184.6246209,117.9674072,6.375,3.5
-184.9410502,118.0886518,6.38,3.5
-185.26679,118.2013672,6.385,3.5
-185.604944,118.3027102,6.39,3.5
-185.955512,118.3926808,6.395,3.5
-186.30608,118.4826515,6.4,3.5
-186.6783726,118.5527205,6.405,3.5
-187.059976,118.6142602,6.41,3.5
-187.4508897,118.6672707,6.415,3.5
-187.8635283,118.7003796,6.42,3.5
-188.2916845,118.719273,6.425,3.5
-188.7138505,118.7583366,6.43,3.5
-189.078965,118.7517786,6.435,3.5
-189.4746408,118.7357133,6.44,3.5
-189.8673053,118.7033733,6.445,3.5
-190.2455863,118.6423364,6.45,3.5
-190.6101636,118.5824333,6.455,3.5
-191.0026726,118.4969424,6.46,3.5
-191.4003926,118.4017834,6.465,3.5
-191.7419352,118.2993561,6.47,3.5
-192.0646367,118.2092947,6.475,3.5
-192.395982,118.116209,6.48,3.5
-192.7837265,118.0301885,6.485,3.5
-193.1692526,117.9510945,6.49,3.5
-193.5431405,117.8826621,6.495,3.5
-193.9077177,117.8227589,6.5,3.5
-194.2774639,117.7695406,6.505,3.5
-194.6559926,117.7425369,6.51,3.5
-195.033494,117.6936342,6.515,3.5
-195.4196042,117.6749118,6.52,3.5
-195.8409312,117.6424174,6.525,3.5
-196.1905335,117.6329399,6.53,3.5
-196.6691164,117.6227681,6.535,3.5
-197.0972726,117.6416615,6.54,3.5
-197.5223252,117.663398,6.545,3.5
-197.9225496,117.7078792,6.55,3.5
-198.3196704,117.7552035,6.555,3.5
-198.7043772,117.8139002,6.56,3.5
-199.0859805,117.8754399,6.565,3.5
-199.4489626,117.9540382,6.57,3.5
-199.8088411,118.0354796,6.575,3.5
-200.1625127,118.1226071,6.58,3.5
-200.5099772,118.2154209,6.585,3.5
-200.8419241,118.32245,6.59,3.5
-201.173871,118.4294792,6.595,3.5
-201.4996108,118.5421945,6.6,3.5
-201.8160401,118.6634391,6.605,3.5
-202.1293658,118.7875268,6.61,3.5
-202.4364844,118.9173007,6.615,3.5
-202.7342926,119.0556039,6.62,3.5
-203.0289972,119.1967501,6.625,3.5
-203.3174948,119.3435825,6.63,3.5
-203.6059923,119.4904149,6.635,3.5
-203.8820758,119.6486197,6.64,3.5
-204.1581592,119.8068244,6.645,3.5
-204.424932,119.9735585,6.65,3.5
-204.6854978,120.1459787,6.655,3.5
-204.9491672,120.3155558,6.66,3.5
-205.2004224,120.4965052,6.665,3.5
-205.4485741,120.6802978,6.67,3.5
-205.6936224,120.8669335,6.675,3.5
-205.9324635,121.0592553,6.68,3.5
-206.1713047,121.2515771,6.685,3.5
-206.3977318,121.4552713,6.69,3.5
-206.6272623,121.6561224,6.695,3.5
-206.8443787,121.8683458,6.7,3.5
-207.0739094,122.0691969,6.705,3.5
-207.2786116,122.2927927,6.71,3.5
-207.4833141,122.5163885,6.715,3.5
-207.6880165,122.7399843,6.72,3.5
-207.8927189,122.9635801,6.725,3.5
-208.0943177,123.190019,6.73,3.5
-208.2741919,123.4363595,6.735,3.5
-208.4664803,123.6713277,6.74,3.5
-208.6432509,123.9205113,6.745,3.5
-208.823125,124.1668518,6.75,3.5
-208.9967923,124.4188785,6.755,3.5
-209.1642522,124.6765914,6.76,3.5
-209.3317124,124.9343042,6.765,3.5
-209.489862,125.2005464,6.77,3.5
-209.6449079,125.4696316,6.775,3.5
-209.7937469,125.744403,6.78,3.5
-209.9363787,126.0248605,6.785,3.5
-210.0790106,126.3053181,6.79,3.5
-210.212332,126.594305,6.795,3.5
-210.3425498,126.8861349,6.8,3.5
-210.4696641,127.1808079,6.805,3.5
