x,y,z,w
0,0,0,3
0.019384714191356,0.436861655634457,0,3
0.0198039572320984,0.872565553565854,0,3
0.0196090722856889,1.33193247618665,0,3
0.019414208153666,1.79129937799308,0,3
0.0192193440216312,2.25066630061387,0,3
0.0190244590752217,2.71003322323467,0,3
0.0196634810488946,3.14548449715726,0,3
0.0198177571594062,3.55853582480576,0,3
0.0199720332699296,3.97158713163987,0,3
0.0192924232747335,4.40855406635783,0,3
0.0190975383283358,4.86792098897864,0,3
0.0197365603020087,5.30337228371559,0,3
0.0198908364125203,5.71642359054973,0,3
0.0200450917086572,6.12947489738384,0,3
0.0193654817134729,6.5664418321018,0,3
0.0191706175814381,7.0258087547226,0,3
0.019809639555111,7.46126004945956,0,3
0.0188650418153212,7.87557439308026,0,3
0.0201181709617595,8.28736266312781,0,3
0.0194385609665752,8.72432959784577,0,3
0.0192436968345404,9.18369652046657,0,3
0.0190488327025056,9.64306344308735,0,3
0.0188539477561079,10.1024303657082,0,3
0.0194929697297808,10.5378816396307,0,3
0.0196472458402924,10.9509329464649,0,3
0.019801521950804,11.3639842741134,0,3
0.019121891141245,11.8009512088313,0,3
0.0189270270092102,12.2603181314521,0,3
0.0195660489828831,12.6957694053747,0,3
0.0197203250933947,13.1088207330232,0,3
0.0198745803895434,13.5218720398573,0,3
0.0191949703943473,13.9588389745753,0,3
0.0190001062623125,14.4182058971961,0,3
0.0196391282359854,14.853657191933,0,3
0.0197933835321341,15.2667084987672,0,3
0.0199476596426457,15.6797598056013,0,3
0.0192680496474496,16.1167267403193,0,3
0.0190731855154148,16.5760936629401,0,3
0.0188783213833918,17.0354605855609,0,3
0.0186834364369823,17.4948275081816,0,3
0.0193224584106552,17.9302787821042,0,3
0.0194767345211668,18.3433300889384,0,3
0.0196310106316784,18.7563814165869,0,3
0.0189513798221194,19.1933483513048,0,3
0.0187565156900846,19.6527152739256,0,3
0.0193955376637575,20.0881665478482,0,3
0.0195498137742691,20.5012178546823,0,3
0.0197040690704178,20.9142691823308,0,3
0.0190244590752217,21.3512361170488,0,3
0.0188295949431987,21.8106030396696,0,3
0.0194686169168716,22.2460543135922,0,3
0.0196228722130085,22.6591056412407,0,3
0.0197771483235201,23.0721569480748,0,3
0.0190975383283358,23.5091238827928,0,3
0.018902674196301,23.9684908054135,0,3
0.0187078100642662,24.4278577280343,0,3
0.0185129251178685,24.8872246506551,0,3
0.0191519470915414,25.3226759245777,0,3
0.019306223202053,25.7357272314119,0,3
0.0194604784981899,26.148778538246,0,3
0.0187808685030056,26.5857454937783,0,3
0.0185860043709708,27.0451124163991,0,3
0.0192250263446437,27.4805636903217,0,3
0.0193793024551553,27.8936149971558,0,3
0.0195335577512922,28.3066663248043,0,3
0.0188539477561079,28.7436332595223,0,3
0.0186590836240731,29.2030001821431,0,3
0.019298105597746,29.6384514560656,0,3
0.0194523608938829,30.0515027628998,0,3
0.0196066370044063,30.4645540905483,0,3
