-69.95684937713918, 2.000360750360752
75.90325018896448, 2.137445887445889
95.7908125920548, 3.216991341991342
104.36530343362637, 4.09090909090909
-82.95588837203752, 4.070346320346321
-86.71639195862804, 6.6201298701298725
105.76327539750594, 7.232443482443479
112.50276799345119, 9.478354978354972
-90.72983607145102, 9.745670995670991
114.81363173288639, 11.637445887445885
-92.8518377675432, 12.800711193568333
117.42230796578622, 14.140963203463201
-93.49992082911342, 13.858225108225106
122.25392045267819, 21.158008658008654
-98.07737236308674, 28.663419913419908
-98.08872516947054, 30.71969696969697
126.67754146015011, 34.21536796536796
126.66505337312788, 36.47727272727273
126.65767404897838, 37.81385281385281
-102.66731198408218, 45.73051948051947
-102.67809715014687, 47.683982683982684
131.06086000495935, 54.572510822510814
131.04837191793712, 56.834415584415574
131.04099259378756, 58.17099567099566
-107.27655137593035, 66.29329004329003
-107.28903946295259, 68.55519480519479
-107.29755406774052, 70.09740259740258
135.4441785497686, 74.92965367965368
135.4316904627463, 77.19155844155844
135.42487877891602, 78.42532467532467
-111.89714357416221, 88.91233766233765
-111.90963166118445, 91.17424242424241
-111.9187139062916, 92.81926406926405
139.82863237521627, 95.08116883116881
139.81614428819398, 97.34307359307357
139.80876496404449, 98.67965367965365
-116.51887105303263, 111.73701298701297
-116.53135914005486, 113.99891774891773
144.21195092002546, 115.43831168831167
-116.5398737448428, 115.54112554112552
144.19946283300322, 117.70021645021643
144.19208350885373, 119.03679653679654
-121.13946325126449, 134.3560606060606
148.59345301581328, 136.12445887445887
-121.15195133828672, 136.61796536796535
148.5805108165357, 138.4686147186147
-121.16046594307466, 138.16017316017314
152.97972329028232, 155.9469696969697
-125.7611907301349, 157.18073593073592
152.96837048389847, 158.00324675324674
-125.77367881715713, 159.44264069264068
-125.78332870258339, 161.19047619047618
157.37780048339056, 173.63095238095238
157.36531239636832, 175.89285714285714
-130.38972989283548, 181.23917748917748
-130.4022179798577, 183.50108225108224
-130.41186786528397, 185.24891774891773
161.77701295713717, 191.10930735930734
161.76566015075332, 193.1655844155844
-135.01826905553617, 205.29761904761904
-135.0307571425584, 207.5595238095238
166.17509015024547, 208.79329004329003
-135.03983938766555, 209.20454545454544
166.16430498418077, 210.74675324675323
170.57430262399208, 226.271645021645
170.56294981760823, 228.32792207792207
-139.64567293759842, 229.1504329004329
-139.65816102462065, 231.41233766233762
-139.6678109100469, 233.16017316017314
174.9735150977387, 243.75
174.96216229135484, 245.80627705627705
176.43916240189532, 249.71320346320346
-144.2742121002991, 253.20887445887445
-144.2810237841294, 254.44264069264068
-0.001882175795344665, 0.4545454545454568
-42.23790702051576, 0.4545454545454568
42.23037831733478, 1.1363636363636402
