0-4.3 0-4.3,,2-4.3 2-4.3,,4-4.3 4-4.3,,6-4.3 6-4.3,,10-4.3 10-4.3,,15-4.3 15-4.3,,25-4.3 25-4.3,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
168.15247037782194,3.744120542550995,-47.189358372457946,10.276799387442686,52.64878157835824,15.935025158608717,-27.157165213504186,17.555335265806264,28.35188911245166,17.786808138263055,-22.484685893137566,38.05354408225775,20.875922199865045,18.30119229927815
114.51240778001278,3.384051629840428,67.2269170579022,12.23145919930004,-37.436619718310794,17.375300809450977,42.80542514345257,19.604298840516385,31.342275877486372,22.10763509078984,31.342275877486372,39.28806606869397,-12.018332215516239,19.1242069569023
-54.25754527163076,2.9725443010283534,-51.66899172814772,12.23145919930004,-41.92219986586281,20.255852111135503,-29.96065280572418,20.255852111135503,32.08987256874502,23.34215707722607,35.82785602503827,48.13547363815359,21.473999552871874,20.543907241303955
-125.83992845964792,3.435490045941936,76.19807735300623,13.774611682345324,70.21730382293686,22.93064974841399,47.41560473954763,22.776334500109463,32.83746926000367,24.268048567053235,-26.970266040689467,48.13547363815359,-12.018332215516239,21.387497265368708
131.2425537351084,3.857285057974316,-60.6121171473294,15.009133668781544,-46.40778001341482,22.724896084007952,-32.95103957075878,22.827772916210975,-22.484685893137566,24.98818639247437,36.57545271629692,49.78150295340189,22.371115582382345,22.724896084007952
-66.59289067739871,3.384051629840428,-69.58327744243343,17.786808138263055,77.69327073552353,25.502570553489463,-35.44302854162106,25.74261649529651,-22.484685893137566,25.811201050098518,-27.71786273194823,49.78150295340189,-12.018332215516239,23.650787573835125
-146.14963857217492,3.8641435134545183,100.12117147328348,18.50694596368419,-55.378940308518736,27.14859986873776,54.51777330650492,26.839969372128706,35.82785602503827,27.765860861955872,40.313436172590286,54.71959089914679,23.866308964899645,25.113924742944718
150.95774647887265,3.8984357908555225,-78.55443773753734,20.461605775541543,92.64520456069681,29.309013345001155,-38.55801475519877,28.074491358564927,37.323049407555686,29.0003828483921,-31.45584618824148,56.9828812076132,-12.018332215516239,26.325585211113612
-85.53200685595164,4.309943119667594,122.54907221104338,22.210511922992858,-66.59289067739871,31.983810982279643,59.750950145315585,29.720520673813226,-26.970266040689467,31.572303653467564,44.7990163201423,59.96630934150074,23.866308964899645,27.04572303653474
191.70176615246987,4.927204112885711,-87.52559803264137,23.033526580617007,118.06349206349142,35.790253773791335,-42.66979655712146,30.749288995843415,40.313436172590286,32.08668781448266,-35.941426335793494,65.2130277838547,-13.364006259781831,28.671176985342434
-166.1478500633442,5.13295777729175,-97.24435501900393,25.708324217895495,-73.32126089872668,34.761485451761146,64.23653029286754,31.880934150076627,-26.970266040689467,32.2924414788887,49.58363514419773,65.33647998249833,-13.513525598033539,30.852165828046438
119.55868544600872,5.338711441697782,147.46896191966556,26.325585211113612,129.2774424323714,38.67080507547586,-47.00585736642165,33.73271712973096,41.808629555107586,33.21833296871587,54.51777330650492,71.17988405162978,-14.34418858832089,33.13831765478018
-105.71711751993553,5.338711441697782,-108.2091064907977,28.108783635965942,-85.2828079588653,39.9739116167141,68.72211044041956,34.144224458543036,451.4916163648558,33.938470794137,-40.42700648334551,73.34029752789317,25.36150234741706,34.555731787355114
206.90289887472937,5.475880551301806,164.41448692152863,29.720520673813226,-91.76197928310705,42.648709253992585,73.20769058797151,36.613268431415484,44.7990163201423,36.51039159921246,58.75415455697066,76.04938744257268,-15.008718980550839,35.378746444979264
-186.2693260089651,5.9302532268651404,-121.91504583053995,31.05791949245247,144.97697294880334,42.785878363596616,-52.388553543484136,37.744913585648696,526.2512854907222,37.230529424633595,-41.92219986586281,75.08920367534449,25.36150234741706,36.81902209582153
224.35928161561918,6.676110260337026,180.86161412921922,32.90970247210681,-95.74916163648663,44.431907678844915,77.69327073552353,38.876558739881894,46.2942097026596,37.64203675344567,59.750950145315585,77.45537081601393,-15.008718980550839,37.230529424633595
251.55103460267742,7.144771384817446,-135.37178627319588,33.938470794137,157.6861167002006,45.97506016189019,-56.87413369103615,40.72834171953624,-31.45584618824148,37.95066725005473,63.40586730258019,81.65045941807037,26.85669572993436,39.28806606869397
142.23578508085495,6.367479763727971,-147.3333333333345,36.51039159921246,-103.22512854907325,47.929719973747545,82.17885088307554,41.34560271275435,-32.652000894255366,39.246915335812766,-44.91258663089741,81.36469043972863,26.85669572993436,41.55135637716038
-125.90222818391953,6.367479763727971,202.2927192786343,37.29911397943561,180.11401743796057,52.0447932618683,-61.35971383858805,43.814646685626805,-32.95103957075878,40.008203894115105,67.89144745013215,86.7943010282213,28.052850435948244,43.87637278494861
-204.03320238893798,7.39624808575816,216.74625530963516,40.11108072631813,-114.68827781503956,52.25054692627433,88.9072211044035,44.94629183986,49.28459646769426,40.625464887333216,68.72211044041956,88.05168453292487,-16.503912363068252,44.431907678844915
165.16208361278728,7.39624808575816,-168.26604068857716,41.242725880551326,186.84238765928853,54.616714066943764,-66.59289067739871,47.41533581273246,50.779789850211614,42.06574053817548,-49.39816677844942,89.49196018376713,28.35188911245166,46.077936994093214
-146.08733884790342,7.39624808575816,238.67575825322263,44.569076788448946,-127.14822266935062,56.57137387880112,94.88799463447282,48.03259680595057,50.779789850211614,43.40313935681473,72.21089499962665,91.89241960183756,-16.503912363068252,46.695197987311325
250.9689315379452,9.026450196052153,-186.95595797004376,45.25492233646906,194.3183545718752,57.394388536425275,-70.33087413369208,49.78150295340189,-35.941426335793494,44.32903084664189,73.20769058797151,93.1955261430758,28.35188911245166,47.72396630934151
188.3375810418059,8.425016407788348,254.87368656382705,47.72396630934151,-138.6113719353168,60.68644716692187,104.98054996646476,52.50773900678188,53.77017661524627,45.35779916867208,76.79615470601311,97.29002406475595,-17.66684054947052,48.912765259243066
-166.27244951188732,8.425016407788348,-200.41269841269968,48.13547363815359,204.78470824949653,61.30370816013998,114.57470750428433,55.748359221176976,-37.436619718310794,45.97506016189019,-53.883746926001436,97.72210676000861,-17.999105745585553,51.22177860424414
-218.28302821041598,8.813662218333086,-210.38065429614858,50.330179391817985,-147.58253223042072,63.77275213301244,-89.02079141515867,58.21740319404943,55.26536999776357,46.48944432290529,80.38461882405471,101.59027565084213,29.84708249496896,53.6908225771166
211.5130784708245,9.453784729818537,269.3770623742451,51.01602493983811,213.7558685446005,64.6986436228396,124.79186228481939,59.246171516079606,58.25575676279823,49.575749288995844,-55.378940308518736,100.2940275650841,-19.494299128102853,53.6908225771166
-186.95595797004376,9.453784729818537,-216.11222892913167,52.867807919492456,-156.55369252552475,66.85905709910301,130.7726358148887,61.200831327936974,-40.42700648334551,50.501640778823024,82.17885088307554,102.96882520236258,31.043237200982844,56.015838984904825
-233.8601528039503,10.482553051848726,274.418000063875,54.21990342844641,221.7302332513596,67.68207175672714,-97.9919517102627,62.12672281776414,59.750950145315585,50.81027127543208,-58.36932707355345,104.82060818201694,-19.494299128102853,55.3368518923649
267.63979006312974,11.127247866987638,-220.5978090766837,55.3368518923649,-166.0232506148011,70.15111572959961,137.50100603621667,63.56699846860641,-41.92219986586281,51.83903959746227,85.91683433936885,106.36376066506222,32.00680626971632,58.1945416757821
234.6885758998431,10.482553051848726,279.17057902973363,57.5487037847298,231.69818913480844,71.38563771603583,-106.96311200536661,65.83028877707281,63.48893360160889,53.382192080507544,90.2956149595982,110.24368690814748,32.83746926000367,60.274939838109795
-209.3838587078037,10.585429884051742,-225.0833892242356,57.80589586523735,239.67255384156755,74.40335812732437,146.4721663313207,66.65330343469697,-44.91258663089741,55.131098227958866,-62.854907221105464,110.89034128199503,-20.989492510620153,60.48069350251584
253.3784931813097,11.305567709472875,283.28236083165626,60.48069350251584,248.14531634249903,77.35249398381092,-114.18988002086701,68.98517829796538,67.82499441090914,56.03641435134542,94.78119510715015,114.15300653186222,-21.737089201878916,62.74398381098225
-245.4180192264713,12.334336031503057,-229.5689693717876,60.274939838109795,-190.94314032342334,78.9985232990592,160.67650346523527,71.38563771603583,-46.40778001341482,56.365620214395086,-67.34048736865736,116.85719754977012,-22.484685893137566,65.00727411944865
280.7343021089497,13.183069897177965,-234.05454951933962,62.74398381098225,259.1100678142928,81.67332093633769,-120.66905134510887,71.7971450448479,68.72211044041956,56.777127543207165,99.26677525470217,117.97414601368862,34.33266264252097,65.83028877707281
-252.7444668008062,14.515324874207053,287.61842164095657,63.44354626996277,-198.16990833892373,81.46756727193167,-126.15142708100564,74.26618901772036,72.3105745584611,58.916965653029955,103.60995603249052,121.82957777291602,-23.979879275654866,67.47631809232112
290.3845293986136,16.809478232334378,-238.68964900514334,65.33647998249833,267.0844325210519,84.62245679282424,174.8808405991499,76.1179719973747,-49.39816677844942,59.554802012688675,-72.32446531038181,123.3727302559613,35.678336686786565,68.17588055130165
-259.622356360386,17.354725443010373,292.403040465012,66.7767556333406,-208.63626201654495,85.27401006344337,-132.6305984052475,77.07815576460285,-50.89336016096672,60.68644716692187,-73.32126089872668,124.77871362940257,-23.979879275654866,69.0194705753664
295.6177062374243,19.381399037409842,-243.02570981444353,67.68207175672714,277.55078619867317,88.60036097134096,182.35680751173658,78.79276963465318,76.79615470601311,61.59176329030844,108.3447350771288,125.91035878363579,36.49238641726822,70.33400787573831
-265.6031298904553,20.070673813170067,297.2374990684847,70.0825311747976,-217.60742231164897,88.46319186173693,-140.60496311200654,80.43879894990147,77.69327073552353,62.33247648217017,-76.81004545793382,129.3395865237364,37.323049407555686,72.414406038066
299.3556896937176,21.387497265368708,-247.66080930024737,70.27456792824321,286.02354869960476,91.75525049223353,191.32796780684055,81.87907460074373,-53.883746926001436,63.87562896521546,112.93711475200342,129.9372519298682,-25.475072658172166,74.20446291839855
-269.9391906997555,22.210511922992858,301.22468142186426,72.9287901990811,-227.32617929801165,91.75525049223353,204.78470824949653,86.40565521767655,81.43125419181683,64.59576679063659,-77.80684104627869,130.74556989717766,-26.372188687682637,76.55005469262738
304.06554884864715,24.062294902647196,-251.99687010954756,72.8259133668781,293.9979134063638,94.7729709035221,-154.06170355466247,86.6114088820826,-55.378940308518736,65.11015095165169,117.31589537223277,133.7289980310652,38.818242790072986,77.76400131262298
-274.4247708473075,24.473802231459274,-256.33293091884775,75.1715051411069,-236.29733959311557,94.94443229052712,213.7558685446005,89.49196018376713,85.91683433936885,67.37344126011808,-81.46175820354335,135.5579194924522,-26.970266040689467,78.68989280245015
307.09865542461085,25.796504359783803,305.7102615694162,76.1179719973747,-244.52090319696094,97.82498359221165,-163.0328638497665,90.52072850579731,86.6644310306275,68.09357908553923,121.80147551978473,137.6383176547799,40.01439749608687,80.08901772041119
-278.6611520977733,27.114307591336754,-260.9680304046515,77.76400131262298,-252.7444668008062,100.94558083570323,223.72382442804934,92.85260336906575,-58.36932707355345,68.40220958214829,-82.2924211938307,136.81530299715575,-28.46545942320688,81.05605994311958
310.1958417169682,29.0003828483921,310.34536105521994,79.32772916210888,310.1958417169682,100.8084117260992,228.7078023697738,94.43004812951202,-59.86452045607075,69.63673156858451,-85.78120575303774,141.4790527236926,40.91151352559723,82.2700065631152
-283.3959311424114,30.543535331437383,-265.3040912139518,80.10959308685182,314.18302407034776,104.16905491139781,236.1837692823604,97.1048457667905,90.25289514866904,70.23341719536202,126.18025614001408,141.5182438978652,-28.46545942320688,82.70208925836789
312.73767046724765,31.099070225333676,314.8309412027719,82.41403412819943,318.41940532081355,108.72992780573165,-181.7227811312331,98.54512141763277,94.73847529622105,72.90821483264051,-86.77800134138272,142.78215926493084,41.808629555107586,84.45099540581921
314.6814218645202,33.526963465324926,-269.9391906997555,82.70208925836789,-261.71562709591024,108.62705097352861,245.15492957746437,100.08827390067805,-62.854907221105464,72.72303653467506,130.52343691780248,145.2854955152043,-29.96065280572418,88.05168453292487
-287.9883108172861,33.850290652248695,319.3165213503239,85.50033909429001,-265.4536105522035,111.61047910741615,-188.45115135256106,101.4256727193173,95.63559132573147,73.64892802450223,-90.26678590058975,147.4459089914677,-30.85776883523465,90.33555020783189
317.4226097324687,35.82454605119235,-274.6739697443936,85.30830234084436,322.9049854683655,113.66801575147653,252.63089649005104,103.48320936337768,-64.35010060362276,73.95755852111128,135.00901706535444,149.22910741632003,44.7990163201423,92.57826514985769
-292.4738909648381,37.14234928274529,-278.9103509948595,87.6401772041128,327.68960429242094,118.54437759789963,-194.9303226768028,105.26640778823,98.9250167672696,75.45956027127536,-91.26358148893462,148.85189236490896,-31.45584618824148,92.47538831765468
319.61556002682744,38.17699628090137,324.6992175273863,89.16275432071745,-275.17236753856616,120.97227083789087,256.36887994634435,106.26088383285918,-64.35010060362276,74.88345001093847,-94.81466577241338,153.32703456574026,45.696132349652714,94.8621308247647
322.1573887771068,40.52258805513019,-283.64513003949764,90.24639028658925,331.8761457634695,123.13268431415426,260.60526119681015,109.38148107635075,100.12117147328348,76.39231021658273,139.89331544824444,153.31674688252,-32.95103957075878,94.84155545832411
-297.9325334724409,40.97981842047695,328.8857589984348,92.06388098884258,-278.16275430360076,124.47008313279352,-202.65548848647563,109.75869612776182,-67.34048736865736,77.24961715160791,144.07985691929292,156.3207503828481,46.2942097026596,96.69333843797844
324.21327967806815,42.68300153139359,-287.88151128996344,92.57826514985769,334.86653252850414,125.60172828702673,265.3400402414483,112.53637059724335,103.85915492957679,78.68989280245015,-99.48714509278,157.9050535987746,-32.95103957075878,96.38470794136938
-301.4877710708712,43.814646685626805,-292.61629033460156,95.18447823233416,336.6607645875249,128.58515642091427,269.82562038900033,115.6226755633339,-68.83568075117478,78.48413913804413,147.967359713838,159.24245241741386,-34.446232953276194,101.63142638372335
326.6429689246588,45.049168672063026,333.3713391459868,95.25306278713617,-283.3959311424114,130.23118573616256,274.3112005365523,118.81185736162749,108.3447350771288,81.57044410413468,-103.78582606751729,162.09728451104763,-35.533646322379695,103.89471669218975
329.0518915964923,47.33532049879677,-297.6002682763261,98.03073725661767,339.3521126760561,130.5398162327716,-219.85021238542492,119.73774885145465,-72.12510619271279,81.92022533362496,153.20053655264866,162.8431415445195,49.58363514419773,103.97701815795216
-305.93063140749405,47.01852517423509,337.8569192935388,98.33936775322675,340.84730605857345,133.00886020564405,279.9181757209923,122.77261540144369,-73.32126089872668,82.90784292277394,157.83563603845238,166.1557755414567,-36.38998435054873,106.11685626777495
331.27806841046254,49.69920148763948,-301.33825173261937,99.98539706847504,-287.88151128996344,133.8318748632682,-226.32938370966679,123.57848392036735,112.680795886429,84.22466637497257,-108.56510491520658,166.67897771666063,50.779789850211614,106.05513016845316
-310.5586109248095,50.53593305622403,342.3424994410908,101.52854955152034,343.8376928236081,135.3750273463135,284.4037558685443,125.85892036753427,113.57791191593941,84.96537956683432,162.17169684775263,169.3243819733097,-37.436619718310794,108.31842047691956
333.5582383188015,51.81332038941151,-305.24236778697014,103.7346860643184,345.6319248826289,137.88522205206718,-236.29733959311557,129.20241741413238,-76.31164766376139,86.0970247210675,-112.83708600811326,170.94101790792857,53.919695953498035,112.24831546707489
335.61412921976284,54.10232990592868,-306.57142857143003,105.7464996718441,-291.6194947462568,137.84407131918596,290.0107310529843,129.61392474294445,117.16637603398101,87.10521767665708,166.8067963335564,172.65759133668752,-38.931813100828094,113.77089258367957
337.8569192935388,56.365620214395086,347.32647738281526,107.09532924961701,348.3232729711601,140.10736162765235,294.49631120053624,132.80310654123804,-77.80684104627869,87.33154670750372,-117.24256651017322,175.26551903303402,55.26536999776357,114.28527674469464
-314.19691482226847,56.69482607744475,350.48299674590737,111.09609494640108,-296.1050748938087,142.57640560052482,-247.26209106490944,135.71795012032356,121.9509948580365,90.02691971122283,170.99333780460483,175.66159483701563,-40.12796780684198,116.09590899146778
340.0997093673148,58.628910522861496,-309.8608540129683,111.65162984029737,352.8088531187121,145.14832640560027,298.98189134808825,135.9922883395316,-80.7972278113134,90.52072850579731,175.47891795215685,178.8713520017498,-41.02508383635234,118.27689783417179
-315.874854062649,58.92611026033689,351.3136597361947,112.3306169328373,-300.5906550413607,147.3087398818637,-251.99687010954756,138.56420914460708,-82.2924211938307,91.65237366003052,-122.0218453578625,179.84721223864702,58.40527610104999,120.27270837891035
341.9687010954615,60.76360479107414,-311.05700871898205,113.56513891927352,357.29443326626404,149.88066068693914,304.5888665325282,140.15880004375387,126.43657500558851,92.90747101290737,180.11401743796057,182.18398599868704,-41.92219986586281,120.35500984467276
-317.03778224905136,60.789323999124896,356.01283893839206,117.38627840109993,-305.07623518891273,151.52669000218745,-258.7252403308755,142.26777510391577,-85.2828079588653,95.04730912273013,-126.21372680527725,183.98433056223985,59.750950145315585,122.3096696565301
343.8376928236081,62.435353314373195,-314.4959534987719,119.69659811857343,361.78001341381605,155.6417632903082,309.4482450257095,143.44057099103017,130.62311647663694,95.54111791730463,184.7491169237643,185.49661999562423,-43.41739324838011,125.76633121855153
-318.8320143080722,64.53404069131477,-315.54258886653406,121.38377816670294,-309.56181533646475,159.75683657842893,313.1862284820029,145.97134106322443,-86.77800134138272,96.07607744476033,-130.88620612564387,188.45947276307118,-44.464028616142286,128.00904616057736
346.3795215738876,65.43935681470134,361.1154830215861,123.05266900021857,366.26559356136806,162.3287573835044,-267.69640062597955,147.5144935462697,131.52023250614735,96.28183110916638,189.23469707131625,188.70637716035844,62.890856248602006,128.50285495515186
-320.3272076905896,66.7973309997812,-318.6991082296262,127.19060380660667,370.7511737089201,168.8099978122946,316.55041359266687,148.08031612338632,135.10869662418895,98.42166921898914,193.57075788061655,191.85440822577078,-45.51066398390435,130.21061036972196
349.0708696624188,68.04214066943771,365.43493057108066,128.15078757383486,-314.04739548401676,169.11862830890365,319.91459870333085,150.6419492452415,-89.76838810641732,99.36813607525693,-135.37178627319588,192.88317654780099,64.23653029286754,130.5398162327716
-321.5233623966034,68.5050864143513,-320.0281690140861,129.20241741413238,375.23675385647203,175.59986873769384,-275.17236753856616,152.24682782760857,138.39812206572714,100.52035659593074,198.16313755549123,195.16116354658215,-46.40778001341482,132.39159921242594
351.1267605633801,70.38258860205639,369.9205107186326,133.2946291839858,-318.53297563156866,178.6861737037844,323.1541843654517,153.82427258805487,-91.26358148893462,100.49978122949014,-139.7743001217192,197.19257274119408,67.52595573440567,136.75357689783397
-323.29040912139646,72.414406038066,-323.3175944556242,135.10754758258565,379.34853565839467,181.20665609275835,-278.9103509948595,156.46477794793233,140.49139280125138,101.52854955152034,202.39239883746876,198.21219645591736,-47.90297339593212,137.84407131918596
352.8088531187121,71.7971450448479,370.7511737089201,134.55201268868936,-320.0281690140861,180.02357252242365,325.89537223340017,156.67053161233838,143.9801773604584,103.34604025377368,-144.3429465682998,201.62770728505757,68.72211044041956,138.66708597681009
-324.8127878381415,74.61597024721061,-324.513749161638,137.0210566615618,379.722334004024,182.38973966309308,327.6041646705628,159.68335312685537,-94.85204560697628,103.5655108291401,206.87797898502077,201.50425508641396,-49.065901582334504,140.22166921898904
355.0516431924881,74.67769634653243,374.2399582681271,138.39274775760205,-323.0185557791207,188.15084226646212,-282.6483344511528,162.94601837672252,-95.74916163648663,104.30622402100184,211.6625978090762,204.83746444979175,-50.06269717067937,142.34779041785143
-326.0089425441554,76.42660249398375,375.23675385647203,139.6958542988403,384.207914151576,188.76810325968023,334.4927341828748,167.8326679063659,147.967359713838,105.43786917523505,-148.72172718852914,205.91914085695493,-50.89336016096672,144.42818858017915
357.29443326626404,76.42660249398375,-327.9526939414278,143.1525158608617,-324.513749161638,191.54577772916173,-284.1435278336701,166.44383067162516,-99.93570310753523,106.9398709253991,216.37245696400578,208.2118245460508,71.86201654370598,144.7573944432288
359.6202896390688,79.31858455480193,378.7255384156791,143.53658936775298,388.1950965049556,194.28915992124223,334.86653252850414,168.9128746444976,153.20053655264866,107.70115948370145,-153.31410686340382,210.37223802231418,73.20769058797151,146.79435572084859
-327.8031746031762,80.37707285057968,-328.99932930919,144.94257274119425,388.693494299128,195.66085101728248,336.3617259110215,171.48479544957308,-100.23474178403865,107.80403631590448,220.48423876592847,211.19525267993833,-52.388553543484136,149.7572084882955
361.78001341381605,81.15893677532262,379.722334004024,144.83969590899122,-327.5041359266727,197.61551082913985,339.3521126760561,174.36534675125762,157.9353155972869,109.93015751476688,224.96981891348042,214.3844344782319,-53.58470824949802,152.10280026252434
-329.3315945053049,82.58778166703121,383.46031746031736,148.95476919711197,393.17907444668,202.03921461386966,340.84730605857345,177.45165171734817,-103.97272524033201,110.17020345657392,-157.79968701095584,214.795941807044,76.6466353677614,153.0286917523515
364.02280348759206,84.14236490921016,-332.28875475072823,150.74482607744451,-331.9897160742247,207.08017939181758,-292.36709143751546,178.6861737037844,162.4208957448389,112.05627871362924,229.45539906103244,217.6764931087285,-54.78086295551191,154.32493983810957
-330.4945226917073,84.34811857361618,-333.484909456742,152.76121198862367,397.4510555395866,208.5939384942334,343.8376928236081,180.4350798512357,-108.60782472613573,113.48283745351111,-162.17846763118519,219.08737537894135,77.69327073552353,154.612994968278
366.26559356136806,85.89127105666148,387.34782025486237,154.42781667031258,-333.484909456742,208.4175782104568,345.3328862061254,183.41850798512326,166.90647589239086,114.11381535768962,233.9409792085844,220.86567490702208,-55.378940308518736,155.84751695471422
-332.28875475072823,88.1957120980091,388.693494299128,156.36190111572932,402.15023474178395,215.31032596805906,-296.1050748938087,185.37316779698062,171.1428571428566,116.23993655655201,-166.77084730605975,223.54047254430057,81.13221551531342,159.20130168453264
368.59144993417283,88.78325311747966,-336.4752962217766,159.96259024283498,-336.4752962217766,216.64772478669832,352.8088531187121,192.26591555458288,-112.79436619718422,116.52799168672047,238.4265593561364,224.15773353751868,-57.02365302928786,159.9831656092756
-333.98330725091444,90.45214395099529,391.85001366222014,162.16872675563303,406.63581488933596,222.6145810544734,354.51764555587476,195.27873706909983,-113.69148222669457,117.26870487858218,243.16133840077458,227.41549989061426,82.17885088307554,160.88848173266214
370.7511737089201,90.52072850579731,-337.970489604294,162.3287573835044,408.13100827185326,224.87787136293983,-303.58104180639543,197.3068803325308,175.6284372904086,118.29747320061239,-171.17336115458306,227.84986873769367,-58.51884641180516,162.246455917742
-334.9801028392593,92.16675782104562,393.17907444668,164.18054036315874,-340.9608763693286,226.21527018157906,357.29443326626404,198.12989499015495,-117.27994634473612,119.82005031721707,247.39771965124038,230.53609713410586,-59.86452045607075,164.3862940275648
373.0770300817248,93.51558739881852,396.16946121171463,169.73588930212176,411.1213950368879,227.96417632903038,-305.8238318801714,201.1133231240425,180.11401743796057,120.35500984467276,-175.84880712848644,232.31439666218657,85.61779566286538,165.5796652811198
-336.6248155600284,95.78802231459187,397.66465459423193,171.79342594618214,-345.44645651688063,235.67993874425676,359.0032257034267,201.24559333687492,-118.17706237424659,120.56076350907881,251.8832997987924,233.6909866549984,86.6644310306275,167.16396849704628
375.23675385647203,95.35593961933918,-342.4560697518459,172.30781010719724,415.6069751844399,235.98856924086581,361.78001341381605,204.09675125793004,184.35039868842637,122.48113104353516,-180.12078822139313,236.5764368534545,-62.854907221105464,171.07328812076102
-338.26952828079754,98.07188798949889,400.1566435650942,176.18283745351096,418.5973619494746,239.48638153576846,-308.06662195394745,204.71401225114815,-121.91504583053995,123.13268431415426,256.51839928459606,237.05848829577727,90.10337581041739,171.75227521330092
377.56261022927674,98.24792168015739,401.1035993740218,178.1306388098881,-349.93203666443264,245.35036097134056,363.2752067963334,206.97730255961454,189.08517773306454,124.60725224239752,260.85446009389636,240.2065193611896,-64.35010060362276,173.43945526143042
-339.4656829868113,99.77964340406899,402.15023474178395,179.8178188580176,-352.92242342946724,249.8255031721719,-309.56181533646475,207.59456355283265,-125.15463149266077,125.70460511922974,-184.630101597239,241.0181032596801,91.15001117817951,173.2337015970244
379.722334004024,99.98539706847504,-346.94164989939793,182.28686283089004,424.5781354795439,249.15680376285226,366.26559356136806,210.16648435790813,193.57075788061655,126.73337344125991,265.3400402414483,243.49857799168623,94.58895595796935,178.1306388098881
-340.9608763693286,104.20334718879883,-348.43684328191523,184.89307591336654,427.56852224457856,253.06612338656694,-312.55220210149935,212.1211441697655,-127.14822266935062,126.73337344125991,-189.30554757114237,245.48263118417302,-67.34048736865736,180.12644935462666
383.21111856323114,104.44339313060584,405.4396601833221,185.7229490264709,-354.41761681198454,253.9920148763941,367.76078694388536,212.94415882738963,198.0563380281685,128.7909100853203,270.07481928608655,246.7563443447818,95.63559132573147,179.61206519361156
-342.4560697518459,106.56951432946823,406.63581488933596,187.533581273244,0.5477308294201748,0.3637059724350493,370.7511737089201,216.0304637934802,-130.73668678739216,129.49047254430081,-193.68432819137172,249.77406475607037,-68.83568075117478,182.4926164952961
384.207914151576,105.95225333625012,-349.93203666443264,189.7625793043094,20.579029733958578,1.0528330781012052,-314.04739548401676,216.64772478669832,-131.63380281690252,130.23118573616256,274.46071987480406,249.89751695471395,99.12437588493856,184.36726099321777
-343.95126313436333,108.93568147013767,-351.42723004694994,192.16303872237987,30.594679186227722,3.8093415007658216,372.2463670914374,219.01389192736775,202.54191817572053,130.9513235615837,-197.42231164766508,253.58050754758207,100.12117147328348,185.7846751257927
387.6966987107831,110.61600306278697,409.62620165437056,193.19180704441004,-16.979655712050885,3.1202143950996692,-317.03778224905136,219.52827608838285,-134.92322825844064,132.5356267775102,0.5477308294201748,0.7082695252681326,-71.82606751620938,189.1796105884923
