-303.78,208.52
-305,209.82
-306.2,211.14
-307.36,212.47
-308.48,213.83
-309.56,215.19
-310.51,216.46
-311.44,217.76
-312.3,219.03
-313.24,220.46
-314.56,222.49
-316.03,224.73
-316.79,225.82
-317.62,226.94
-318.57,228.14
-319.68,229.43
-320.85,230.7
-322.21,232.08
-323.61,233.43
-325.07,234.76
-326.53,236.02
-327.98,237.23
-329.42,238.38
-330.86,239.49
-332.31,240.58
-333.78,241.64
-335.27,242.68
-336.8,243.69
-338.43,244.69
-340.4,245.72
-342.97,246.74
-344.48,247.07
-345.52,247.08
-347.87,246.53
-348.51,246.16
-349.42,245.13
-350.11,243.52
-350.29,242.1
-350.13,240.67
-349.45,238.58
-348.36,236.39
-347.29,234.67
-346.28,233.27
-345.51,232.31
-344.01,230.58
-342.57,229.02
-341.54,227.98
-340.58,227.05
-338.97,225.55
-337.1,223.87
-336,222.88
-334.94,221.95
-333.66,220.8
-332.15,219.47
-330.74,218.21
-329.39,217.02
-328.12,215.91
-326.85,214.8
-325.55,213.67
-324.18,212.5
-322.81,211.33
-321.41,210.16
-320.01,208.99
-318.61,207.83
-317.21,206.68
-315.79,205.52
-314.38,204.38
-312.96,203.23
-311.54,202.08
-310.13,200.93
-308.7,199.78
-307.3,198.64
-305.88,197.49
-304.47,196.34
-303.07,195.19
-301.67,194.02
-300.28,192.86
-298.9,191.69
-297.52,190.52
-296.26,189.44
-295.13,188.45
-293.85,187.34
-292.1,185.8
-291,184.82
-289.99,183.92
-288.93,182.98
-286.83,181.09
-285.47,179.86
-284.42,178.88
-283.13,177.64
-281.88,176.4
-280.63,175.14
-279.39,173.85
-278.17,172.55
-276.97,171.24
-275.78,169.91
-274.59,168.56
-273.44,167.21
-272.28,165.85
-271.14,164.47
-270.01,163.1
-268.88,161.71
-267.77,160.33
-266.65,158.93
-265.55,157.54
-264.43,156.14
-263.33,154.75
-262.21,153.35
-261.09,151.96
-259.95,150.57
-258.81,149.18
-257.66,147.8
-256.49,146.43
-255.3,145.07
-254.09,143.72
-252.87,142.39
-251.63,141.09
-250.38,139.82
-249.11,138.59
-247.84,137.4
-246.62,136.31
-245.35,135.23
-244.04,134.16
-242.7,133.13
-241.35,132.13
-239.98,131.15
-238.46,130.09
-236.64,128.84
-234.73,127.51
-232.97,126.26
-231.48,125.16
-230.18,124.15
-228.93,123.11
-227.71,122.01
-226.53,120.86
-225.38,119.63
-224.3,118.35
-223.27,117.02
-222.31,115.62
-221.42,114.19
-220.59,112.73
-219.81,111.25
-218.98,109.58
-218.05,107.66
-217.07,105.62
-215.99,103.45
-214.92,101.42
-214.02,99.878
-213.21,98.644
-212.3,97.417
-211.3,96.247
-210.17,95.099
-208.94,94.045
-207.6,93.07
-206.14,92.192
-204.56,91.416
-202.9,90.758
-201.2,90.211
-198.86,89.579
-196.39,88.966
-194.03,88.359
-191.48,87.605
-189.45,86.85
-188.21,86.254
-186.9,85.449
-185.66,84.468
-184.58,83.382
-183.67,82.223
-182.94,81.076
-182.02,79.273
-181.04,76.996
-180.16,74.661
-179.37,72.429
-178.66,70.45
-178.08,68.949
-177.4,67.395
-176.63,65.86
-175.79,64.385
-174.86,62.982
-173.9,61.679
-172.88,60.464
-171.83,59.334
-170.7,58.224
-169.26,56.947
-167.67,55.641
-166.03,54.401
-164.39,53.238
-162.75,52.142
-161.11,51.102
-159.48,50.107
-157.84,49.145
-156.2,48.208
-154.55,47.292
-152.9,46.384
-151.24,45.486
-149.59,44.593
-147.94,43.703
-146.29,42.812
-144.64,41.919
-143,41.022
-141.37,40.119
-139.73,39.209
-138.11,38.293
-136.48,37.367
-134.86,36.434
-133.24,35.495
-131.63,34.549
-130.02,33.6
-128.41,32.648
-126.81,31.697
-125.2,30.749
-123.58,29.805
-121.96,28.871
-120.32,27.95
-118.63,27.035
-116.89,26.135
-115.05,25.244
-113.13,24.388
-111.32,23.666
-109.62,23.078
-107.98,22.608
-106.44,22.268
-104.76,22.011
-102.84,21.858
-100.43,21.859
-98.411,22.037
-96.419,22.392
-94.533,22.865
-92.507,23.476
-89.359,24.507
-87.623,25.046
-85.717,25.565
-83.823,25.963
-81.715,26.235
-79.538,26.324
-77.604,26.248
-75.863,26.049
-74.146,25.734
-72.418,25.306
-70.657,24.766
-68.801,24.095
-66.854,23.298
-64.99,22.459
-63.227,21.604
-61.516,20.724
-59.844,19.824
-58.187,18.9
-56.538,17.954
-54.88,16.984
-53.217,15.997
-51.549,14.998
-49.87,13.988
-48.194,12.983
-46.51,11.978
-44.824,10.985
-43.135,10.005
-41.443,9.0445
-39.747,8.1068
-38.047,7.1966
-36.338,6.3155
-34.623,5.4697
-32.901,4.6636
-31.178,3.904
-29.451,3.1935
-27.728,2.5391
-26.052,1.9592
-24.31,1.4179
-22.162,0.83018
-19.686,0.24965
-17.242,-0.2219
-14.826,-0.5821
-12.428,-0.82878
-10.034,-0.95776
-7.6257,-0.96041
-5.2214,-0.81919
-2.8124,-0.50884
-0.40236,2.4166e-10
